Campus ID,Campus Name,District,County,Grade Range,Charter?,Magnet?,Enrollment,% African American,% Asian,% Hispanic,% White,% Eco Dis,Mobility Rate,% Meets Grade Level - English I + II,% Meets Grade Level - Algebra I,Growth Score,SAT/ACT Participation Rate,Average SAT Total Score,Average ACT Total Score,AP/IB Participation Rate,AP/IB Pass Rate,Graduation Rate,Student Achievement Grade,Campus Performance Grade,Growth Grade,College Readiness Grade,C@R Grade,State Rank
182905001,STRAWN SCHOOL,STRAWN ISD,PALO PINTO COUNTY,EE-12,N,NO,183,1.1,0.0,36.6,58.5,56.8,14.1,50.0,53.3,61.1,33.3,1380,17.7,0.0,0.0,88%,B,A,A,F,B-,442
75908001,ROUND TOP-CARMINE H S,ROUND TOP-CARMINE ISD,FAYETTE COUNTY,7-12,N,NO,124,5.6,0.0,13.7,75.0,31.5,2.3,53.3,58.1,48.9,86.4,1462,21.8,16.7,0.0,90%,B,B,D,B,B-,443
148901001,BOOKER JH/H S,BOOKER ISD,LIPSCOMB COUNTY,5-12,N,NO,196,0.0,0.5,67.9,30.6,65.3,11.1,51.7,57.1,49.1,53.8,0,21.0,0.0,0.0,85%,B,A,D,F,B-,444
19902002,HOOKS H S,HOOKS ISD,BOWIE COUNTY,9-12,N,NO,332,16.0,0.3,9.0,68.4,48.8,12.7,43.3,59.3,63.4,86.8,0,17.9,0.0,0.0,84%,B,B,A,F,B-,445
199901001,ROCKWALL H S,ROCKWALL ISD,ROCKWALL COUNTY,9-12,N,NO,2490,6.1,3.7,16.0,68.5,15.5,8.4,72.5,39.1,51.7,81.4,1543,24.1,40.6,56.8,88%,B,B,C,A,B-,446
74912001,TRENTON H S,TRENTON ISD,FANNIN COUNTY,9-12,N,NO,155,1.9,1.3,17.4,75.5,36.8,10.7,58.7,42.1,62.2,40.5,1559,21.7,0.0,0.0,96%,B,B,A,C,B-,447
161919001,BRUCEVILLE-EDDY H S,BRUCEVILLE-EDDY ISD,MCLENNAN COUNTY,9-12,N,NO,225,0.9,0.0,25.3,70.7,54.2,25.8,51.1,52.1,61.0,55.8,1408,19.3,0.0,0.0,81%,B,A,A,F,B-,448
220906001,GRAPEVINE H S,GRAPEVINE-COLLEYVILLE ISD,TARRANT COUNTY,9-12,N,NO,1820,4.6,4.8,21.8,65.4,17.6,6.7,72.3,36.7,49.5,82.2,1621,25.4,57.4,69.4,88%,B,C,D,A,B-,449
110905001,ROPES SCHOOL,ROPES ISD,HOCKLEY COUNTY,PK-12,N,NO,375,0.5,0.3,39.2,58.4,44.8,10.6,57.1,44.4,50.5,75.0,1463,22.3,4.4,0.0,100%,B,B,C,B,B-,450
169906001,GOLD BURG SCHOOL,GOLD BURG ISD,MONTAGUE COUNTY,EE-12,N,NO,120,0.0,0.0,10.8,84.2,58.3,19.4,46.2,62.5,55.0,0.0,0,0.0,5.0,0.0,91%,B,A,A,F,B-,451
163908001,MEDINA VALLEY H S,MEDINA VALLEY ISD,MEDINA COUNTY,9-12,N,NO,1359,4.0,0.5,58.9,34.0,49.8,12.6,54.7,48.7,50.7,65.1,1398,21.1,7.7,34.1,89%,B,B,C,C,B-,452
220902010,BIRDVILLE H S,BIRDVILLE ISD,TARRANT COUNTY,9-12,N,NO,2130,9.2,2.9,31.0,52.8,34.6,9.5,55.5,50.9,50.4,61.1,1492,21.9,40.1,53.0,85%,B,B,C,B,B-,453
91907101,TIOGA SCHOOL,TIOGA ISD,GRAYSON COUNTY,EE-12,N,NO,528,0.2,0.6,21.6,75.2,38.1,14.1,59.2,56.7,50.1,65.2,1350,19.3,0.0,0.0,79%,B,A,C,F,B-,454
107910001,LAPOYNOR H S,LAPOYNOR ISD,HENDERSON COUNTY,9-12,N,NO,117,13.7,0.9,5.1,78.6,45.3,12.9,52.2,56.7,52.1,50.0,1313,20.5,0.0,0.0,87%,B,A,B,F,B-,455
104903001,RULE SCHOOL,RULE ISD,HASKELL COUNTY,EE-12,N,NO,139,0.7,0.0,39.6,55.4,87.1,24.4,52.6,54.5,50.0,0.0,0,0.0,25.0,33.3,89%,B,A,C,F,B-,456
249905001,DECATUR H S,DECATUR ISD,WISE COUNTY,9-12,N,NO,977,1.3,0.5,32.4,64.2,37.5,8.7,52.5,54.8,52.2,64.4,1439,20.7,26.2,35.5,83%,B,B,B,C,B-,457
229903001,WOODVILLE H S,WOODVILLE ISD,TYLER COUNTY,9-12,N,NO,392,23.2,0.8,5.6,63.8,56.1,17.9,54.9,45.3,55.0,61.7,1348,20.3,16.8,6.3,91%,B,B,B,C,B-,458
108916001,VALLEY VIEW H S,VALLEY VIEW ISD,HIDALGO COUNTY,9-12,N,NO,1173,0.0,0.0,99.8,0.1,90.8,8.9,40.4,61.4,51.3,67.4,1565,18.0,23.7,28.0,81%,B,A,C,D,B-,459
18902001,MERIDIAN H S,MERIDIAN ISD,BOSQUE COUNTY,6-12,N,NO,259,1.9,0.0,35.5,58.7,56.8,11.3,51.7,52.6,45.1,68.6,1408,20.2,0.0,0.0,97%,B,A,F,C,B-,460
57905022,WOODROW WILSON H S,DALLAS ISD,DALLAS COUNTY,9-12,N,NO,1800,7.6,0.6,64.0,25.9,58.5,11.6,49.4,49.7,55.0,100.0,1298,18.5,55.5,32.5,77%,B,B,B,C,B-,461
74917001,RAYBURN H S,SAM RAYBURN ISD,FANNIN COUNTY,7-12,N,NA,209,1.9,0.0,9.1,87.1,38.8,12.2,52.2,55.6,49.2,70.4,0,19.5,0.0,0.0,100%,B,B,D,C,B-,462
227816004,HARMONY SCHOOL OF POLITICAL SCIENCE & COMM-AUSTIN,HARMONY SCIENCE ACADEMY (AUSTIN),WILLIAMSON COUNTY,PK-12,Y,NO,935,15.6,37.5,14.4,28.8,26.4,14.6,52.3,55.4,52.8,100.0,1400,21.0,53.5,56.5,78%,B,B,B,B,B-,463
172905002,PEWITT H S,PEWITT CISD,MORRIS COUNTY,9-12,N,NO,270,11.9,0.0,11.1,69.3,56.7,7.8,52.9,52.0,53.2,61.3,1372,19.3,2.0,0.0,85%,B,A,B,F,B-,464
220918001,BOSWELL H S,EAGLE MT-SAGINAW ISD,TARRANT COUNTY,9-12,N,NO,1809,7.1,4.4,26.4,56.7,29.3,15.0,62.9,44.0,49.8,64.0,1503,22.3,41.1,51.7,87%,B,B,D,B,B-,465
194902001,AVERY H S,AVERY ISD,RED RIVER COUNTY,9-12,N,NO,105,1.0,1.0,7.6,83.8,49.5,6.5,64.0,35.0,55.4,79.3,0,21.3,25.0,21.4,91%,B,B,A,C,B-,466
199901004,ROCKWALL-HEATH H S,ROCKWALL ISD,ROCKWALL COUNTY,9-12,N,NO,2355,8.7,3.5,23.5,59.9,25.8,7.8,66.2,39.4,51.1,74.2,1549,23.2,42.9,72.2,85%,B,B,C,A,B-,467
90903001,MCLEAN SCHOOL,MCLEAN ISD,GRAY COUNTY,EE-12,N,NO,245,0.0,0.0,18.0,80.0,51.0,11.3,53.8,50.0,51.1,64.3,0,17.0,0.0,0.0,100%,B,B,C,D,B-,468
36903001,EAST CHAMBERS H S,EAST CHAMBERS ISD,CHAMBERS COUNTY,9-12,N,NO,423,9.0,1.7,34.0,53.2,44.7,10.6,44.0,54.7,60.1,62.9,1379,19.2,2.6,20.0,92%,B,B,A,C,B-,469
101913013,KINGWOOD PARK H S,HUMBLE ISD,HARRIS COUNTY,9-12,N,NO,1827,5.1,2.8,26.0,62.9,19.3,8.9,70.4,39.7,50.0,63.5,1519,23.5,33.2,66.6,88%,B,B,C,B,B-,470
141902001,LOMETA SCHOOL,LOMETA ISD,LAMPASAS COUNTY,EE-12,N,NO,274,0.4,0.7,52.6,44.5,77.0,28.3,33.3,68.4,52.9,41.2,1360,21.2,2.7,0.0,88%,B,A,B,F,B-,471
84910003,CLEAR BROOK H S,CLEAR CREEK ISD,HARRIS COUNTY,9-12,N,NO,2247,11.2,18.3,32.6,33.2,26.0,9.3,60.4,45.5,50.9,64.8,1523,23.3,28.3,71.1,88%,B,B,C,B,B-,472
71902005,CORONADO H S,EL PASO ISD,EL PASO COUNTY,9-12,N,NO,2794,1.1,2.1,81.0,14.9,40.5,10.5,54.5,46.0,51.3,95.8,1471,23.5,23.2,77.2,81%,B,B,C,B,B-,473
161807003,HARMONY SCIENCE ACADEMY - DALLAS,HARMONY SCIENCE ACAD (WACO),DALLAS COUNTY,KG-12,Y,NA,1225,13.6,2.8,75.3,5.6,77.6,9.6,43.6,43.6,51.8,100.0,1379,26.1,33.1,47.3,100%,C,B,C,A,B-,474
161916001,WEST H S,WEST ISD,MCLENNAN COUNTY,9-12,N,NO,441,1.6,0.0,18.4,77.8,36.5,8.1,57.6,50.0,50.1,52.7,1367,20.1,11.8,16.0,93%,B,B,C,C,B-,475
177903001,BLACKWELL SCHOOL,BLACKWELL CISD,NOLAN COUNTY,EE-12,N,NO,150,0.0,0.0,16.7,81.3,42.0,15.9,58.3,50.0,43.4,81.8,0,18.8,12.5,0.0,100%,B,B,F,C,B-,476
210905001,TIMPSON SCHOOL,TIMPSON ISD,SHELBY COUNTY,PK-12,N,NO,182,22.5,0.0,11.0,64.8,57.1,14.2,43.0,57.4,53.0,34.4,0,19.4,3.1,100.0,85%,B,B,B,D,B-,477
101915003,KLEIN OAK H S,KLEIN ISD,HARRIS COUNTY,9-12,N,NO,4238,10.3,7.7,30.3,48.5,25.5,11.4,62.4,45.0,48.5,69.3,1556,23.3,23.9,79.1,86%,B,B,D,B,B-,478
105905001,WIMBERLEY H S,WIMBERLEY ISD,HAYS COUNTY,9-12,N,NO,696,0.1,0.9,22.7,72.4,17.2,8.0,64.5,43.5,50.2,68.1,1602,23.5,26.5,80.5,91%,B,C,C,A,B-,479
14901001,ACADEMY H S,ACADEMY ISD,BELL COUNTY,9-12,N,NO,452,3.3,1.8,21.7,69.7,26.8,11.8,55.9,44.8,53.9,53.0,1568,26.0,15.1,75.0,96%,B,C,B,A,B-,480
132902001,JAYTON SCHOOLS,JAYTON-GIRARD ISD,KENT COUNTY,EE-12,N,NO,128,0.8,0.0,26.6,70.3,32.0,20.3,84.2,25.0,56.2,50.0,0,18.6,0.0,0.0,93%,B,B,A,F,B-,481
15831002,SCHOOL OF SCIENCE AND TECHNOLOGY CORPUS CHRISTI,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,NUECES COUNTY,KG-12,Y,NO,813,4.6,2.5,63.5,27.9,55.6,14.5,41.8,59.2,50.6,100.0,1507,21.5,0.0,0.0,85%,B,B,C,C,B-,482
74905001,ECTOR H S,ECTOR ISD,FANNIN COUNTY,7-12,N,NO,113,1.8,2.7,12.4,80.5,38.1,23.6,58.0,53.8,48.4,42.1,1425,18.0,0.0,0.0,89%,B,A,D,F,B-,483
43910001,PLANO SR H S,PLANO ISD,COLLIN COUNTY,11-12,N,NO,2796,11.8,17.1,20.1,47.5,22.4,10.9,66.9,36.4,51.4,72.3,1640,25.0,40.4,89.3,88%,B,C,C,A,B-,484
74911001,SAVOY H S,SAVOY ISD,FANNIN COUNTY,7-12,N,NO,122,0.8,0.0,4.1,86.9,36.9,14.7,65.5,40.9,49.9,78.1,1380,21.3,0.0,0.0,92%,B,B,D,C,B-,485
69902001,NUECES CANYON JH/HS,NUECES CANYON CISD,EDWARDS COUNTY,7-12,N,NO,115,2.6,0.0,42.6,51.3,54.8,17.3,56.5,41.7,54.3,78.6,0,20.8,0.0,0.0,96%,B,B,B,C,B-,486
112901002,SULPHUR SPRINGS H S,SULPHUR SPRINGS ISD,HOPKINS COUNTY,9-12,N,NO,1263,11.9,0.6,23.0,61.5,49.1,12.1,50.0,51.0,51.0,47.0,1518,20.7,13.8,62.2,84%,B,B,C,C,B-,487
220902002,RICHLAND H S,BIRDVILLE ISD,TARRANT COUNTY,9-12,N,NO,2081,8.9,4.9,29.1,53.9,38.4,11.7,51.7,51.0,50.5,61.3,1487,22.3,35.9,61.0,83%,B,B,C,B,B-,488
129910001,SCURRY-ROSSER H S,SCURRY-ROSSER ISD,KAUFMAN COUNTY,9-12,N,NO,342,2.9,0.3,13.5,81.6,37.7,10.2,53.3,54.9,48.0,47.9,1427,19.4,1.9,33.3,90%,B,B,F,C,B-,489
178914001,FLOUR BLUFF H S,FLOUR BLUFF ISD,NUECES COUNTY,9-12,N,NO,1904,3.3,2.3,37.4,50.0,33.7,12.1,53.4,48.7,54.9,60.0,1487,22.3,25.2,51.7,85%,B,B,B,B,B-,490
101907010,CYPRESS RIDGE H S,CYPRESS-FAIRBANKS ISD,HARRIS COUNTY,9-12,N,NO,3083,18.1,10.0,59.7,10.2,65.9,13.3,47.1,48.2,54.9,98.6,1388,17.3,24.5,43.0,82%,B,B,B,C,B-,491
68901011,GEORGE H W BUSH NEW TECH ODESSA,ECTOR COUNTY ISD,ECTOR COUNTY,9-12,N,NO,294,2.0,3.1,66.7,27.2,36.1,10.7,56.9,47.7,53.8,100.0,1318,17.2,74.4,11.8,78%,B,B,B,C,B-,492
111902003,LIPAN H S,LIPAN ISD,HOOD COUNTY,7-12,N,NO,145,1.4,0.0,11.7,84.8,51.7,10.0,61.7,41.9,46.0,39.1,1386,20.1,17.8,25.0,93%,B,B,F,C,B-,493
57922003,NEW TECH H S AT COPPELL,COPPELL ISD,DALLAS COUNTY,9-12,N,NO,325,3.7,16.6,16.0,60.0,8.9,3.0,72.3,40.0,44.3,100.0,1593,22.7,25.4,57.4,98%,B,C,F,A,B-,494
71905007,J M HANKS H S,YSLETA ISD,EL PASO COUNTY,9-12,N,NO,1743,2.7,0.2,88.8,7.1,69.2,11.6,46.6,50.0,56.2,96.1,1292,16.3,28.8,18.2,81%,B,B,A,D,B-,495
191901001,CANYON H S,CANYON ISD,RANDALL COUNTY,9-12,N,NO,1125,0.8,0.2,19.3,78.0,23.3,11.2,57.7,47.5,52.3,73.8,1504,22.7,14.5,57.1,90%,B,B,B,B,B-,496
187910001,ONALASKA JR/SR HIGH,ONALASKA ISD,POLK COUNTY,7-12,N,NO,399,0.8,0.8,8.5,87.2,60.4,19.7,49.7,58.0,52.0,43.1,1390,17.7,0.0,0.0,76%,B,A,C,F,B-,497
86902001,HARPER H S,HARPER ISD,GILLESPIE COUNTY,9-12,N,NO,196,0.5,0.0,13.3,84.7,29.6,5.6,57.7,52.1,47.2,73.1,1480,22.2,3.0,0.0,91%,B,B,F,C,B-,498
221801011,AMARILLO COLLEGIATE ACADEMY,TEXAS COLLEGE PREPARATORY ACADEMIES,RANDALL COUNTY,PK-12,Y,NO,409,2.4,2.9,16.9,74.8,26.4,15.5,68.4,50.0,51.6,20.0,0,0.0,0.0,0.0,88%,B,A,C,F,B-,499
227904001,PFLUGERVILLE H S,PFLUGERVILLE ISD,TRAVIS COUNTY,9-12,N,NO,2084,19.5,8.4,44.9,23.2,43.0,13.2,53.2,43.9,51.2,97.4,1463,18.1,34.7,49.9,90%,B,B,C,B,B-,500
31905001,LA FERIA H S,LA FERIA ISD,CAMERON COUNTY,9-12,N,NO,958,0.0,0.1,97.0,2.7,80.4,13.3,36.5,55.0,57.8,73.6,1352,18.2,28.0,29.2,88%,B,B,A,C,B-,501
21901001,A & M CONS H S,COLLEGE STATION ISD,BRAZOS COUNTY,9-12,N,NO,1729,13.0,7.5,25.6,49.7,37.7,12.2,56.0,39.7,52.9,73.9,1613,23.6,31.7,85.0,86%,B,C,B,A,B-,502
175910001,MILDRED H S,MILDRED ISD,NAVARRO COUNTY,6-12,N,NO,415,2.2,0.2,14.2,78.6,39.0,12.0,48.3,53.5,51.7,67.2,1473,23.5,0.0,0.0,93%,B,B,C,C,B-,503
178912001,TULOSO-MIDWAY H S,TULOSO-MIDWAY ISD,NUECES COUNTY,9-12,N,NO,1173,1.4,0.6,73.8,23.4,42.6,11.8,57.0,42.1,51.3,61.4,1423,20.5,11.1,44.3,92%,B,B,C,B,B-,504
79907005,KEMPNER H S,FORT BEND ISD,FORT BEND COUNTY,9-12,N,NA,2280,16.3,35.4,31.9,14.0,40.6,8.4,53.7,44.4,48.2,73.6,1508,23.0,35.0,58.5,89%,B,B,D,A,B-,505
121902001,BROOKELAND H S,BROOKELAND ISD,SABINE COUNTY,6-12,N,NO,228,4.4,0.4,4.8,88.6,66.2,21.0,69.8,27.0,50.9,56.5,1575,22.1,0.0,0.0,90%,B,B,C,C,B-,506
84910001,CLEAR CREEK H S,CLEAR CREEK ISD,GALVESTON COUNTY,9-12,N,NO,2307,11.8,4.6,30.7,48.8,29.0,15.4,54.5,49.7,51.3,65.2,1516,22.6,24.9,61.5,83%,B,B,C,B,B-,507
101908001,DEER PARK HS,DEER PARK ISD,HARRIS COUNTY,9-12,N,NO,4070,2.8,1.5,53.5,40.1,38.1,11.2,52.6,49.6,50.5,51.2,1434,21.3,21.8,42.4,88%,B,B,C,C,B-,508
92907001,SPRING HILL H S,SPRING HILL ISD,GREGG COUNTY,9-12,N,NA,526,10.5,2.5,11.6,72.4,26.4,9.7,63.4,39.8,50.9,71.3,1493,22.6,28.0,60.0,88%,B,B,C,B,B-,509
57808102,UNIVERSAL ACADEMY - COPPELL,UNIVERSAL ACADEMY,DALLAS COUNTY,PK-12,Y,NO,1347,9.4,84.6,2.7,1.6,0.9,13.5,66.7,50.0,58.2,100.0,0,0.0,0.0,0.0,100%,B,C,A,C,B-,510
1906002,NECHES H S,NECHES ISD,ANDERSON COUNTY,9-12,N,NO,108,6.5,0.9,13.0,75.9,43.5,10.7,54.2,51.3,47.6,60.0,1453,19.0,0.0,0.0,91%,B,B,F,D,B-,511
174909001,MARTINSVILLE SCHOOL,MARTINSVILLE ISD,NACOGDOCHES COUNTY,EE-12,N,NO,384,3.6,0.0,14.3,76.3,48.7,6.0,47.5,54.3,49.4,69.0,0,20.5,0.0,0.0,95%,B,B,D,D,B-,512
91905001,HOWE H S,HOWE ISD,GRAYSON COUNTY,9-12,N,NO,314,0.0,0.0,12.4,83.1,28.3,6.8,63.6,41.8,49.3,63.2,1415,21.7,20.0,22.6,93%,B,B,D,B,B-,513
101920006,STRATFORD H S,SPRING BRANCH ISD,HARRIS COUNTY,9-12,N,NO,2105,10.6,8.1,27.0,51.5,25.7,10.0,61.1,38.9,50.5,100.0,1511,24.5,50.8,70.9,84%,B,C,C,A,B-,514
61912001,LAKE DALLAS H S,LAKE DALLAS ISD,DENTON COUNTY,9-12,N,NO,1299,8.6,2.7,27.2,55.9,32.1,9.3,53.3,50.8,49.1,68.3,1416,21.4,15.1,59.8,86%,B,B,D,B,B-,515
71904001,SAN ELIZARIO H S,SAN ELIZARIO ISD,EL PASO COUNTY,9-12,N,NO,1049,0.0,0.0,99.0,1.0,94.9,11.3,31.4,67.8,53.5,83.0,1119,15.2,47.9,14.6,76%,B,B,B,F,B-,516
34905002,LINDEN-KILDARE H S,LINDEN-KILDARE CISD,CASS COUNTY,9-12,N,NO,209,19.1,1.4,8.1,69.4,63.6,13.5,56.4,40.0,53.5,67.2,1300,18.5,2.0,0.0,92%,B,B,B,D,B-,517
139905001,CHISUM H S,CHISUM ISD,LAMAR COUNTY,9-12,N,NO,271,4.8,0.4,6.3,85.2,45.0,11.9,53.2,45.7,52.9,51.4,1445,22.6,0.0,0.0,93%,B,B,B,C,B-,518
70910001,PALMER H S,PALMER ISD,ELLIS COUNTY,9-12,N,NO,309,1.0,0.3,40.5,57.3,45.3,11.2,47.4,50.8,56.4,59.7,1457,25.5,0.0,0.0,86%,B,B,A,D,B-,519
166905001,THORNDALE H S,THORNDALE ISD,MILAM COUNTY,9-12,N,NO,197,1.0,0.0,19.3,77.2,38.6,12.9,46.6,51.5,49.3,68.9,1412,21.1,40.5,31.3,94%,B,B,D,B,B-,520
170906001,MAGNOLIA H S,MAGNOLIA ISD,MONTGOMERY COUNTY,9-12,N,NO,1907,2.3,1.7,26.1,67.4,21.6,10.4,58.5,45.3,52.4,72.1,1483,22.6,31.8,66.2,85%,B,C,B,B,B-,521
112905001,CUMBY H S,CUMBY ISD,HOPKINS COUNTY,6-12,N,NO,209,2.4,0.0,11.0,84.2,46.9,13.0,42.9,56.3,48.7,66.7,1613,21.0,0.0,0.0,94%,B,B,D,C,B-,522
67904001,GORMAN H S,GORMAN ISD,EASTLAND COUNTY,9-12,N,NO,98,1.0,0.0,48.0,51.0,57.1,16.3,37.9,66.7,48.6,45.8,1280,16.4,0.0,0.0,88%,B,A,D,F,B-,523
221901001,ABILENE H S,ABILENE ISD,TAYLOR COUNTY,9-12,N,NO,2117,14.5,1.0,45.9,35.4,64.1,20.1,40.7,50.4,53.6,100.0,1381,18.5,30.7,48.6,84%,B,B,B,B,B-,524
224902001,WOODSON SCHOOL,WOODSON ISD,THROCKMORTON COUNTY,EE-12,N,NO,153,0.0,0.0,19.6,79.1,60.8,21.7,39.4,46.7,53.0,66.7,0,21.3,4.8,100.0,100%,C,B,B,A,B-,525
220915001,AZLE H S,AZLE ISD,TARRANT COUNTY,9-12,N,NO,1788,1.2,0.7,19.7,75.4,39.3,13.6,53.0,46.4,55.7,59.4,1407,20.5,15.3,44.3,83%,B,B,A,D,B-,526
116915001,BLAND H S,BLAND ISD,HUNT COUNTY,9-12,N,NO,194,1.0,0.0,37.1,58.8,46.4,17.2,48.0,50.0,53.4,38.9,1252,20.0,0.0,0.0,100%,B,B,B,C,B-,527
152907001,FRENSHIP H S,FRENSHIP ISD,LUBBOCK COUNTY,9-12,N,NA,2595,4.0,3.3,37.6,51.6,29.0,13.5,59.0,42.5,50.3,73.5,1490,22.4,26.9,38.8,90%,B,B,C,B,B-,528
107905001,EUSTACE H S,EUSTACE ISD,HENDERSON COUNTY,9-12,N,NO,456,0.9,0.0,10.1,84.2,62.5,20.3,58.4,42.3,49.2,60.4,1335,18.6,2.8,33.3,82%,B,A,D,F,B-,529
57819001,JEAN MASSIEU ACADEMY,JEAN MASSIEU ACADEMY,TARRANT COUNTY,PK-12,Y,NO,195,22.6,0.0,68.7,7.2,98.5,15.3,28.6,66.7,54.4,33.3,0,18.5,0.0,0.0,100%,B,B,B,D,B-,530
65901001,CLARENDON H S,CLARENDON ISD,DONLEY COUNTY,9-12,N,NO,130,10.0,0.0,10.8,73.8,46.9,14.8,53.4,42.1,56.6,64.3,0,20.5,0.0,0.0,97%,B,B,A,D,B-,531
70909001,MILFORD SCHOOL,MILFORD ISD,ELLIS COUNTY,EE-12,N,NO,258,23.3,0.0,29.5,38.0,75.6,10.0,55.6,41.7,50.8,52.9,0,19.4,0.0,0.0,94%,B,B,C,F,B-,532
187904001,CORRIGAN-CAMDEN H S,CORRIGAN-CAMDEN ISD,POLK COUNTY,9-12,N,NO,253,30.0,0.0,35.6,34.0,75.1,13.5,28.0,63.9,55.8,73.5,1316,17.5,0.0,0.0,95%,B,B,A,D,B-,533
183902001,CARTHAGE H S,CARTHAGE ISD,PANOLA COUNTY,9-12,N,NO,784,23.5,0.9,15.1,58.7,45.8,11.8,47.6,49.2,54.7,43.5,1483,20.3,12.9,38.6,86%,B,B,B,C,B-,534
15906001,RANDOLPH H S,RANDOLPH FIELD ISD,BEXAR COUNTY,9-12,N,NO,450,19.3,4.0,24.9,40.7,5.6,7.7,69.0,48.0,51.5,81.4,1519,23.4,51.8,45.6,71%,B,C,C,C,B-,535
236901002,NEW WAVERLY H S,NEW WAVERLY ISD,WALKER COUNTY,9-12,N,NO,302,20.2,0.0,14.6,62.9,40.1,13.5,57.9,35.4,54.1,51.6,1510,22.3,3.9,100.0,89%,B,C,B,B,B-,536
34903001,HUGHES SPRINGS H S,HUGHES SPRINGS ISD,CASS COUNTY,9-12,N,NO,340,12.6,0.3,9.1,74.7,45.9,11.5,52.4,49.3,51.5,57.9,0,20.5,0.0,0.0,91%,B,B,C,F,B-,537
15910003,CHURCHILL H S,NORTH EAST ISD,BEXAR COUNTY,9-12,N,NO,2935,4.3,2.8,57.1,33.3,33.8,13.5,59.9,37.1,50.7,76.2,1502,23.0,37.0,60.2,87%,B,C,C,B,B-,538
61905001,KRUM H S,KRUM ISD,DENTON COUNTY,9-12,N,NO,606,2.3,0.7,22.1,72.9,27.7,10.1,54.6,49.6,48.1,65.4,1453,21.3,28.7,50.0,87%,B,B,D,B,B-,539
57905018,SUNSET H S,DALLAS ISD,DALLAS COUNTY,9-12,N,NO,1966,1.3,0.1,97.0,1.1,96.0,11.6,27.7,65.2,57.0,100.0,1137,15.4,35.9,19.0,81%,B,B,A,D,B-,540
174901001,CHIRENO H S,CHIRENO ISD,NACOGDOCHES COUNTY,9-12,N,NO,110,6.4,0.0,13.6,78.2,59.1,6.3,52.4,28.6,61.6,92.3,0,18.3,2.1,100.0,97%,C,C,A,A,B-,541
212902001,BULLARD H S,BULLARD ISD,SMITH COUNTY,9-12,N,NO,740,4.7,0.7,6.2,85.7,27.6,11.6,58.3,48.7,50.1,52.0,1390,21.4,4.5,56.3,83%,B,B,C,D,B-,542
95902001,COTTON CENTER SCHOOL,COTTON CENTER ISD,HALE COUNTY,PK-12,N,NO,91,0.0,1.1,56.0,42.9,86.8,27.7,54.5,40.0,54.2,62.5,0,19.6,0.0,0.0,92%,B,B,B,F,B-,543
45905002,WEIMAR H S,WEIMAR ISD,COLORADO COUNTY,9-12,N,NO,201,12.4,0.0,32.3,51.2,30.8,6.6,54.5,56.3,45.9,45.0,1295,20.0,0.0,0.0,91%,B,B,F,F,B-,544
101846003,HARMONY SCHOOL OF INGENUITY-HOUSTON,HARMONY SCIENCE ACADEMY,HARRIS COUNTY,7-12,Y,NO,576,28.6,1.9,66.3,2.4,73.4,6.5,41.2,47.3,47.7,100.0,1269,17.4,15.9,55.0,100%,C,B,F,A,B-,545
101907013,CYPRESS LAKES H S,CYPRESS-FAIRBANKS ISD,HARRIS COUNTY,9-12,N,NO,3669,22.8,6.5,58.4,9.5,64.9,13.2,47.1,47.3,51.7,100.0,1365,17.1,14.3,34.5,82%,B,B,C,D,B-,546
181905001,ORANGEFIELD H S,ORANGEFIELD ISD,ORANGE COUNTY,9-12,N,NO,489,0.2,2.9,7.8,87.5,30.9,11.3,54.7,51.0,50.2,58.3,1447,23.5,0.0,0.0,88%,B,B,C,D,B-,547
246908001,LIBERTY HILL H S,LIBERTY HILL ISD,WILLIAMSON COUNTY,9-12,N,NO,1104,0.9,0.3,18.5,77.4,17.4,10.4,66.8,39.4,46.2,72.9,1521,22.7,26.3,60.4,91%,B,C,F,A,B,548
19912001,PLEASANT GROVE H S,PLEASANT GROVE ISD,BOWIE COUNTY,9-12,N,NO,667,12.9,4.0,7.3,72.1,17.1,7.6,68.2,39.3,47.4,82.7,1490,21.7,21.7,54.4,87%,B,C,F,B,C+,549
50902001,GATESVILLE H S,GATESVILLE ISD,CORYELL COUNTY,9-12,N,NO,842,2.1,0.6,21.1,72.3,43.7,11.1,48.6,47.1,55.1,61.6,1479,20.5,11.1,19.5,87%,B,B,A,C,C+,550
184909001,BROCK H S,BROCK ISD,PARKER COUNTY,9-12,N,NO,393,1.8,0.5,8.4,86.8,7.1,7.2,71.4,46.6,45.5,74.1,1477,22.9,0.0,0.0,92%,B,C,F,C,C+,551
108909001,PSJA EARLY COLLEGE H S,PHARR-SAN JUAN-ALAMO ISD,HIDALGO COUNTY,9-12,N,NO,2011,0.1,0.0,99.3,0.6,88.9,20.3,30.8,58.1,57.4,79.1,1249,16.8,51.6,17.6,86%,C,B,A,C,C+,552
58906001,LAMESA H S,LAMESA ISD,DAWSON COUNTY,9-12,N,NO,513,5.5,0.8,75.4,16.6,80.1,15.4,23.9,69.8,62.2,32.2,1434,19.3,0.5,0.0,78%,B,B,A,F,C+,553
227901002,AUSTIN H S,AUSTIN ISD,TRAVIS COUNTY,9-12,N,NO,2142,4.7,1.8,44.6,46.0,27.8,10.4,67.0,33.9,47.2,79.8,1553,23.6,32.8,77.6,83%,B,C,F,B,C+,554
